"","catNum","type","vertebra","measure","value","logValue","sex","spp","logBMSS","fightStyle"
"1596","302412","linear","T1","CW",25.96,1.41430468812833,"female","Saiga tatarica",1.5092025223311,"wrestle"
"1597","325878","linear","C2","CW",14.56,1.16316137497702,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1598","325878","linear","C3","CW",15.24,1.18298496700358,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1599","325878","linear","C4","CW",15.66,1.19479175772192,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1600","325878","linear","C5","CW",15.99,1.20384846374623,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1601","325878","linear","C6","CW",14.35,1.15685190107001,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1602","325878","linear","C7","CW",20.05,1.3021143769562,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1603","325878","linear","T1","CW",19.31,1.28578227377939,"male","Gazella dorcas",1.21218760440396,"wrestle"
"1604","34488","linear","C2","CW",20.54,1.31260043926126,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1605","34488","linear","C3","CW",20.44,1.31048089146268,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1606","34488","linear","C4","CW",20.96,1.32139127831169,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1607","34488","linear","C5","CW",20.65,1.31492005599242,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1608","34488","linear","C6","CW",20.18,1.30492116190089,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1609","34488","linear","C7","CW",26.58,1.42455497660671,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1610","34488","linear","T1","CW",26.8,1.42813479402879,"female","Antidorcas marsupialis",1.55022835305509,"wrestle"
"1611","34749","linear","C2","CW",51.37,1.71070956572434,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1612","34749","linear","C3","CW",49.48,1.69442969095708,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1613","34749","linear","C4","CW",48.78,1.68824179597771,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1614","34749","linear","C5","CW",46.48,1.66726611938227,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1615","34749","linear","C6","CW",44.9,1.65224634100332,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1616","34749","linear","C7","CW",67.71,1.83065281379742,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1617","34749","linear","T1","CW",60.67,1.78297399494405,"female","Syncerus caffer",2.66978161520854,"wrestle"
"1618","35036","linear","C2","CW",27.09,1.43280900503317,"female","Ammotragus lervia",1.71264970162721,"ram"
"1619","35036","linear","C3","CW",26.85,1.42894429003557,"female","Ammotragus lervia",1.71264970162721,"ram"
"1620","35036","linear","C4","CW",26.16,1.41763773965223,"female","Ammotragus lervia",1.71264970162721,"ram"
"1621","35036","linear","C5","CW",24.79,1.39427652676782,"female","Ammotragus lervia",1.71264970162721,"ram"
"1622","35036","linear","C6","CW",24.12,1.38237730346811,"female","Ammotragus lervia",1.71264970162721,"ram"
"1623","35036","linear","C7","CW",29.56,1.47070442972279,"female","Ammotragus lervia",1.71264970162721,"ram"
"1624","35036","linear","T1","CW",28.62,1.45666962942376,"female","Ammotragus lervia",1.71264970162721,"ram"
"1625","35700","linear","C2","CW",51.27,1.7098633174404,"female","Bison bison",2.65590641818022,"ram"
"1626","35700","linear","C3","CW",50.75,1.70543604658525,"female","Bison bison",2.65590641818022,"ram"
"1627","35700","linear","C4","CW",51.89,1.71508367069493,"female","Bison bison",2.65590641818022,"ram"
"1628","35700","linear","C5","CW",50.43,1.70268896815913,"female","Bison bison",2.65590641818022,"ram"
"1629","35700","linear","C6","CW",48.55,1.68618923424402,"female","Bison bison",2.65590641818022,"ram"
"1630","35700","linear","C7","CW",64.54,1.80982896106789,"female","Bison bison",2.65590641818022,"ram"
"1631","35700","linear","T1","CW",69,1.83884909073726,"female","Bison bison",2.65590641818022,"ram"
"1632","367403","linear","C2","CW",19.21,1.28352736486169,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1633","367403","linear","C3","CW",20.5,1.31175386105575,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1634","367403","linear","C4","CW",21.03,1.32283927268632,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1635","367403","linear","C5","CW",19.71,1.29468662427944,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1636","367403","linear","C6","CW",18.05,1.25647720624168,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1637","367403","linear","C7","CW",22.79,1.35774432518038,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1638","367403","linear","T1","CW",26.59,1.42471833733157,"female","Tragelaphus scriptus",1.49276038902684,"wrestle"
"1639","367452","linear","C2","CW",23.81,1.37675939540488,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1640","367452","linear","C3","CW",22.71,1.35621713421974,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1641","367452","linear","C4","CW",22.66,1.35525990552738,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1642","367452","linear","C5","CW",21.86,1.33965015761368,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1643","367452","linear","C6","CW",20.71,1.31618009889345,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1644","367452","linear","C7","CW",29.24,1.46597736828582,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1645","367452","linear","T1","CW",31.1,1.49276038902684,"male","Redunca arundinum",1.76566855475901,"wrestle"
"1646","38315","linear","C2","CW",32.12,1.50677553660664,"male","Ammotragus lervia",2.0484418035504,"ram"
"1647","38315","linear","C3","CW",34.95,1.5434471800817,"male","Ammotragus lervia",2.0484418035504,"ram"
"1648","38315","linear","C4","CW",32.49,1.51174971134498,"male","Ammotragus lervia",2.0484418035504,"ram"
"1649","38315","linear","C5","CW",30.64,1.48628876096057,"male","Ammotragus lervia",2.0484418035504,"ram"
"1650","38315","linear","C6","CW",26.7,1.42651126136458,"male","Ammotragus lervia",2.0484418035504,"ram"
"1651","38315","linear","C7","CW",38.12,1.58115289196629,"male","Ammotragus lervia",2.0484418035504,"ram"
"1652","38315","linear","T1","CW",37.97,1.5794405971398,"male","Ammotragus lervia",2.0484418035504,"ram"
"1653","396597","linear","C2","CW",37.22,1.57077636879475,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1654","396597","linear","C3","CW",37.33,1.5720579899263,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1655","396597","linear","C4","CW",37.64,1.57564961475522,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1656","396597","linear","C5","CW",35.32,1.54802069490553,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1657","396597","linear","C6","CW",30.78,1.48826861549546,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1658","396597","linear","C7","CW",44.62,1.64952956594782,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1659","396597","linear","T1","CW",43.74,1.64087877870162,"female","Hippotragus niger",2.3356584522893,"wrestle"
"1660","42921","linear","C2","CW",29.37,1.4679039465228,"female","Ovis canadensis",1.76863810124761,"ram"
"1661","42921","linear","C3","CW",32.99,1.51838231554534,"female","Ovis canadensis",1.76863810124761,"ram"
"1662","42921","linear","C4","CW",30.77,1.48812749624746,"female","Ovis canadensis",1.76863810124761,"ram"
"1663","42921","linear","C5","CW",28.62,1.45666962942376,"female","Ovis canadensis",1.76863810124761,"ram"
"1664","42921","linear","C6","CW",25.3,1.40312052117582,"female","Ovis canadensis",1.76863810124761,"ram"
"1665","42921","linear","C7","CW",30.94,1.49052030936335,"female","Ovis canadensis",1.76863810124761,"ram"
"1666","42921","linear","T1","CW",30.34,1.48201557645071,"female","Ovis canadensis",1.76863810124761,"ram"
"1667","44708","linear","C2","CW",48.46,1.68538340980149,"female","Bison bison",2.65590641818022,"ram"
"1668","44708","linear","C3","CW",49.66,1.69600671521855,"female","Bison bison",2.65590641818022,"ram"
"1669","44708","linear","C4","CW",49.99,1.69888313675259,"female","Bison bison",2.65590641818022,"ram"
"1670","44708","linear","C5","CW",49.37,1.69346312721953,"female","Bison bison",2.65590641818022,"ram"
"1671","44708","linear","C6","CW",45.95,1.66228551572213,"female","Bison bison",2.65590641818022,"ram"
"1672","44708","linear","C7","CW",55.81,1.74671202251666,"female","Bison bison",2.65590641818022,"ram"
"1673","44708","linear","T1","CW",52.56,1.72065535655172,"female","Bison bison",2.65590641818022,"ram"
"1674","45490","linear","C2","CW",47.66,1.67815403801044,"female","Ovis ammon",1.80071707828239,"ram"
"1675","45490","linear","C3","CW",56.79,1.75427186868346,"female","Ovis ammon",1.80071707828239,"ram"
"1676","45490","linear","C4","CW",55.39,1.74343136514668,"female","Ovis ammon",1.80071707828239,"ram"
"1677","45490","linear","C5","CW",43.55,1.63898815934368,"female","Ovis ammon",1.80071707828239,"ram"
"1678","45490","linear","C6","CW",47.98,1.68106024363181,"female","Ovis ammon",1.80071707828239,"ram"
"1679","45490","linear","C7","CW",43.7,1.64048143697042,"female","Ovis ammon",1.80071707828239,"ram"
"1680","45490","linear","T1","CW",48.79,1.68833081811227,"female","Ovis ammon",1.80071707828239,"ram"
"1681","469909","linear","C2","CW",18.44,1.26576091671761,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1682","469909","linear","C3","CW",18.66,1.27091163941048,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1683","469909","linear","C4","CW",19.51,1.29025726939452,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1684","469909","linear","C5","CW",18.13,1.25839780409551,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1685","469909","linear","C6","CW",17.76,1.24944296144258,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1686","469909","linear","C7","CW",23.61,1.37309598707873,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1687","469909","linear","T1","CW",26,1.41497334797082,"female","Redunca arundinum",1.63548374681491,"wrestle"
"1688","5002","linear","C2","CW",43.75,1.64097805735833,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1689","5002","linear","C3","CW",44.76,1.65089007785631,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1690","5002","linear","C4","CW",46.21,1.66473596851871,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1691","5002","linear","C5","CW",43.68,1.64028262969668,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1692","5002","linear","C6","CW",43.14,1.63488014076653,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1693","5002","linear","C7","CW",58.25,1.76529592969806,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1694","5002","linear","T1","CW",53.33,1.72697158368288,"female","Bubalus bubalis",2.90308998699194,"wrestle"
"1695","52213","linear","C2","CW",22.06,1.34360550810417,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1696","52213","linear","C3","CW",22.55,1.35314654621398,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1697","52213","linear","C4","CW",22.09,1.34419571587143,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1698","52213","linear","C5","CW",22.5,1.35218251811136,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1699","52213","linear","C6","CW",20.58,1.31344537042641,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1700","52213","linear","C7","CW",32.05,1.50582803385484,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1701","52213","linear","T1","CW",29.95,1.47639682672533,"male","Antidorcas marsupialis",1.60959440922522,"wrestle"
"1702","52302","linear","C2","CW",22.22,1.34674405460485,"female","Dama dama",1.64933485871214,"wrestle"
"1703","52302","linear","C3","CW",23.88,1.37803432245733,"female","Dama dama",1.64933485871214,"wrestle"
"1704","52302","linear","C4","CW",24.6,1.39093510710338,"female","Dama dama",1.64933485871214,"wrestle"
"1705","52302","linear","C5","CW",24.05,1.38111508070985,"female","Dama dama",1.64933485871214,"wrestle"
"1706","52302","linear","C6","CW",21.44,1.33122478102073,"female","Dama dama",1.64933485871214,"wrestle"
"1707","52302","linear","C7","CW",27.67,1.44200915914095,"female","Dama dama",1.64933485871214,"wrestle"
"1708","52302","linear","T1","CW",31.08,1.49248101012888,"female","Dama dama",1.64933485871214,"wrestle"
"1709","53697","linear","C2","CW",46.95,1.67163559660213,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1710","53697","linear","C3","CW",46.79,1.67015304519218,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1711","53697","linear","C4","CW",46.88,1.67098760301003,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1712","53697","linear","C5","CW",46.83,1.67052415778208,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1713","53697","linear","C6","CW",43.54,1.63888842470508,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1714","53697","linear","C7","CW",55.64,1.74538712132001,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1715","53697","linear","T1","CW",53.25,1.72631961211078,"male","Hippotragus equinus",2.43838410703471,"wrestle"
"1716","56848","linear","C2","CW",26.55,1.42406452541749,"female","Kobus leche",1.89597473235906,"wrestle"
"1717","56848","linear","C3","CW",27.88,1.44529276942597,"female","Kobus leche",1.89597473235906,"wrestle"
"1718","56848","linear","C4","CW",28.04,1.44777800929462,"female","Kobus leche",1.89597473235906,"wrestle"
"1719","56848","linear","C5","CW",26.85,1.42894429003557,"female","Kobus leche",1.89597473235906,"wrestle"
"1720","56848","linear","C6","CW",23.83,1.37712404234646,"female","Kobus leche",1.89597473235906,"wrestle"
"1721","56848","linear","C7","CW",38.42,1.58455736052567,"female","Kobus leche",1.89597473235906,"wrestle"
"1722","56848","linear","T1","CW",39.15,1.59273176639396,"female","Kobus leche",1.89597473235906,"wrestle"
"1723","569106","linear","C2","CW",28.11,1.44886084560744,"female","Ovis canadensis",1.76863810124761,"ram"
"1724","569106","linear","C3","CW",29.17,1.46493642912173,"female","Ovis canadensis",1.76863810124761,"ram"
"1725","569106","linear","C4","CW",29.17,1.46493642912173,"female","Ovis canadensis",1.76863810124761,"ram"
"1726","569106","linear","C5","CW",26,1.41497334797082,"female","Ovis canadensis",1.76863810124761,"ram"
"1727","569106","linear","C6","CW",23.81,1.37675939540488,"female","Ovis canadensis",1.76863810124761,"ram"
"1728","569106","linear","C7","CW",30.06,1.47798897625089,"female","Ovis canadensis",1.76863810124761,"ram"
"1729","569106","linear","T1","CW",29.84,1.47479881880063,"female","Ovis canadensis",1.76863810124761,"ram"
"1730","57016","linear","C2","CW",35.99,1.55618184665291,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1731","57016","linear","C3","CW",32.93,1.51759173071191,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1732","57016","linear","C4","CW",34.11,1.5328817194074,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1733","57016","linear","C5","CW",32.66,1.51401618040065,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1734","57016","linear","C6","CW",31.69,1.5009222391903,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1735","57016","linear","C7","CW",40.49,1.60734777676841,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1736","57016","linear","T1","CW",38.71,1.58782317131896,"female","Budorcas taxicolor",2.20411998265592,"ram"
"1737","57302","linear","C2","CW",57.45,1.7592900330243,"male","Ovis ammon",2.08170727009735,"ram"
"1738","57302","linear","C3","CW",62.47,1.79567150594602,"male","Ovis ammon",2.08170727009735,"ram"
"1739","57302","linear","C4","CW",64.25,1.80787313200333,"male","Ovis ammon",2.08170727009735,"ram"
"1740","57302","linear","C5","CW",56.62,1.75296986502908,"male","Ovis ammon",2.08170727009735,"ram"
"1741","57302","linear","C6","CW",45.73,1.66020120138068,"male","Ovis ammon",2.08170727009735,"ram"
"1742","57302","linear","C7","CW",50.28,1.70139526901392,"male","Ovis ammon",2.08170727009735,"ram"
"1743","57302","linear","T1","CW",52.2,1.71767050300226,"male","Ovis ammon",2.08170727009735,"ram"
"1744","57323","linear","C2","CW",25.66,1.40925665203891,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1745","57323","linear","C3","CW",24.5,1.38916608436453,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1746","57323","linear","C4","CW",25.05,1.39880773020326,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1747","57323","linear","C5","CW",23.57,1.37235958252432,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1748","57323","linear","C6","CW",21.45,1.33142729652074,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1749","57323","linear","C7","CW",28.03,1.44762309776029,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1750","57323","linear","T1","CW",28.66,1.45727618606133,"male","Saiga tatarica",1.62838893005031,"wrestle"
"1751","575125","linear","C2","CW",12.88,1.10991586302379,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1752","575125","linear","C3","CW",14.2,1.15228834438306,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1753","575125","linear","C4","CW",15.29,1.18440748541232,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1754","575125","linear","C5","CW",14.75,1.16879202031418,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1755","575125","linear","C6","CW",13.43,1.12807601266872,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1756","575125","linear","C7","CW",18.57,1.26881190373978,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1757","575125","linear","T1","CW",19.82,1.29710365014926,"female","Gazella dorcas",1.12385164096709,"wrestle"
"1758","578578","linear","C2","CW",27.61,1.44106640663926,"female","Nanger dama",1.70757017609794,"wrestle"
"1759","578578","linear","C3","CW",28.9,1.46089784275655,"female","Nanger dama",1.70757017609794,"wrestle"
"1760","578578","linear","C4","CW",29.41,1.46849502450707,"female","Nanger dama",1.70757017609794,"wrestle"
"1761","578578","linear","C5","CW",27.09,1.43280900503317,"female","Nanger dama",1.70757017609794,"wrestle"
"1762","578578","linear","C6","CW",26.88,1.42942926438179,"female","Nanger dama",1.70757017609794,"wrestle"
"1763","578578","linear","C7","CW",35.32,1.54802069490553,"female","Nanger dama",1.70757017609794,"wrestle"
"1764","578578","linear","T1","CW",32.93,1.51759173071191,"female","Nanger dama",1.70757017609794,"wrestle"
"1765","580481","linear","C2","CW",33.52,1.52530400995824,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1766","580481","linear","C3","CW",35.56,1.55096175229818,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1767","580481","linear","C4","CW",33.94,1.53071183798166,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1768","580481","linear","C5","CW",32.71,1.51468054412498,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1769","580481","linear","C6","CW",30.55,1.48501121457857,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1770","580481","linear","C7","CW",39.13,1.59250984790068,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1771","580481","linear","T1","CW",39.7,1.59879050676312,"male","Damaliscus pygargus",1.86033800657099,"wrestle"
"1772","60389","linear","C2","CW",22.5,1.35218251811136,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1773","60389","linear","C3","CW",23.8,1.37657695705651,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1774","60389","linear","C4","CW",24.78,1.39410130204004,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1775","60389","linear","C5","CW",24.01,1.38039216005703,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1776","60389","linear","C6","CW",22.44,1.35102285258412,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1777","60389","linear","C7","CW",31.83,1.502836638621,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1778","60389","linear","T1","CW",31.15,1.49345805099519,"female","Odocoileus virginianus",1.6730209071289,"wrestle"
"1779","60390","linear","C2","CW",24.36,1.38667728396084,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1780","60390","linear","C3","CW",25.13,1.40019248859258,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1781","60390","linear","C4","CW",24.63,1.3914644118391,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1782","60390","linear","C5","CW",25.34,1.40380661054742,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1783","60390","linear","C6","CW",22.87,1.35926616460675,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1784","60390","linear","C7","CW",30.38,1.48258776952677,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1785","60390","linear","T1","CW",31.29,1.49540556314619,"male","Odocoileus virginianus",1.76042248342321,"wrestle"
"1786","60583","linear","C2","CW",33.47,1.52465571235778,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1787","60583","linear","C3","CW",36.95,1.56761444273084,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1788","60583","linear","C4","CW",35.54,1.55071742346928,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1789","60583","linear","C5","CW",32.21,1.50799072481969,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1790","60583","linear","C6","CW",32,1.50514997831991,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1791","60583","linear","C7","CW",47.6,1.67760695272049,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1792","60583","linear","T1","CW",42.6,1.62940959910272,"male","Rangifer tarandus",2.16136800223497,"wrestle"
"1793","60603","linear","C2","CW",36.24,1.55918818900478,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1794","60603","linear","C3","CW",37.11,1.56949095434878,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1795","60603","linear","C4","CW",38.49,1.58534791109459,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1796","60603","linear","C5","CW",38.19,1.58194965837332,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1797","60603","linear","C6","CW",35.99,1.55618184665291,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1798","60603","linear","C7","CW",50.67,1.70475090429067,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1799","60603","linear","T1","CW",47.79,1.67933703052079,"female","Tragelaphus strepsiceros",2.20194306340165,"wrestle"
"1800","66888","linear","C2","CW",27.73,1.44294986957786,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1801","66888","linear","C3","CW",30.21,1.48015072527328,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1802","66888","linear","C4","CW",31.84,1.50297305906563,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1803","66888","linear","C5","CW",30.3,1.48144262850231,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1804","66888","linear","C6","CW",28.15,1.44947839918736,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1805","66888","linear","C7","CW",32.84,1.5164031484474,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1806","66888","linear","T1","CW",37.04,1.5686709780099,"male","Addax nasomaculatus",2.07077646284343,"wrestle"
"1807","70387","linear","C2","CW",54.42,1.73575853744374,"male","Ovibos moschatus",2.55144999797288,"ram"
"1808","70387","linear","C3","CW",54.25,1.73439974252057,"male","Ovibos moschatus",2.55144999797288,"ram"
"1809","70387","linear","C4","CW",54.21,1.73407940728059,"male","Ovibos moschatus",2.55144999797288,"ram"
"1810","70387","linear","C5","CW",56.15,1.74934976059748,"male","Ovibos moschatus",2.55144999797288,"ram"
"1811","70387","linear","C6","CW",52.61,1.72106830179716,"male","Ovibos moschatus",2.55144999797288,"ram"
"1812","70387","linear","C7","CW",62.41,1.79525418258088,"male","Ovibos moschatus",2.55144999797288,"ram"
"1813","70387","linear","T1","CW",62.65,1.79692107533017,"male","Ovibos moschatus",2.55144999797288,"ram"
"1814","8034","linear","C2","CW",30.13,1.47899913167336,"male","Nanger granti",1.85793526471943,"wrestle"
"1815","8034","linear","C3","CW",29.44,1.46893780566546,"male","Nanger granti",1.85793526471943,"wrestle"
"1816","8034","linear","C4","CW",28.96,1.46179855752511,"male","Nanger granti",1.85793526471943,"wrestle"
"1817","8034","linear","C5","CW",28.37,1.45285933579585,"male","Nanger granti",1.85793526471943,"wrestle"
"1818","8034","linear","C6","CW",25.38,1.40449161775869,"male","Nanger granti",1.85793526471943,"wrestle"
"1819","8034","linear","C7","CW",34.46,1.53731527311201,"male","Nanger granti",1.85793526471943,"wrestle"
"1820","8034","linear","T1","CW",32.94,1.51772359483374,"male","Nanger granti",1.85793526471943,"wrestle"
"1821","82004","linear","C2","CW",59.29,1.77298145034496,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1822","82004","linear","C3","CW",59.27,1.77283492723902,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1823","82004","linear","C4","CW",58.46,1.76685881102142,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1824","82004","linear","C5","CW",58.32,1.76581751530992,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1825","82004","linear","C6","CW",51.07,1.70816585785554,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1826","82004","linear","C7","CW",83.92,1.9238654751855,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1827","82004","linear","T1","CW",85.84,1.93368970895789,"male","Syncerus caffer",2.80814342576149,"wrestle"
"1828","97898","linear","C2","CW",20.8,1.31806333496276,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1829","97898","linear","C3","CW",20.79,1.31785448933147,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1830","97898","linear","C4","CW",20.81,1.31827208021163,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1831","97898","linear","C5","CW",20.08,1.30276370847298,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1832","97898","linear","C6","CW",20.09,1.30297993674825,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1833","97898","linear","C7","CW",27.08,1.43264866001311,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1834","97898","linear","T1","CW",26.36,1.42094540592197,"male","Gazella subgutturosa",1.43616264704076,"wrestle"
"1835","97905","linear","C2","CW",16.85,1.22659990520736,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1836","97905","linear","C3","CW",16.29,1.21192108430851,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1837","97905","linear","C4","CW",16.03,1.20493352235414,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1838","97905","linear","C5","CW",16.14,1.20790353038605,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1839","97905","linear","C6","CW",16.77,1.22453306260609,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1840","97905","linear","C7","CW",22.02,1.34281731463573,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1841","97905","linear","T1","CW",21.63,1.33505651943909,"female","Gazella subgutturosa",1.36172783601759,"wrestle"
"1842","A35257","linear","C2","CW",23.48,1.37069809257558,"male","Redunca redunca",1.71264970162721,"wrestle"
"1843","A35257","linear","C3","CW",21.26,1.32756326018728,"male","Redunca redunca",1.71264970162721,"wrestle"
"1844","A35257","linear","C4","CW",19.19,1.28307497473547,"male","Redunca redunca",1.71264970162721,"wrestle"
"1845","A35257","linear","C5","CW",18.84,1.27508089845686,"male","Redunca redunca",1.71264970162721,"wrestle"
"1846","A35257","linear","C6","CW",16.55,1.21879799811174,"male","Redunca redunca",1.71264970162721,"wrestle"
"1847","A35257","linear","C7","CW",25.38,1.40449161775869,"male","Redunca redunca",1.71264970162721,"wrestle"
"1848","A35257","linear","T1","CW",25.76,1.41094585868777,"male","Redunca redunca",1.71264970162721,"wrestle"
"1849","117402","linear","C2","DL",12.34,1.09131515969722,"female","Pseudois nayaur",1.59659709562646,"ram"
